agency_cd	site_no	datetime	115575_00010_00001	115575_00010_00001_cd	115576_00010_00002	115576_00010_00002_cd	115577_00010_00003	115577_00010_00003_cd	115578_00400_00001	115578_00400_00001_cd	115579_00400_00002	115579_00400_00002_cd	115581_00400_00008	115581_00400_00008_cd	115582_00095_00001	115582_00095_00001_cd	115583_00095_00002	115583_00095_00002_cd	115584_00095_00003	115584_00095_00003_cd	115585_00300_00001	115585_00300_00001_cd	115586_00300_00002	115586_00300_00002_cd	115587_00300_00003	115587_00300_00003_cd	115588_62625_00001	115588_62625_00001_cd	115589_62625_00002	115589_62625_00002_cd	115590_62625_00003	115590_62625_00003_cd	115591_00036_00003	115591_00036_00003_cd	115592_00052_00001	115592_00052_00001_cd	115593_00052_00002	115593_00052_00002_cd	115594_00052_00003	115594_00052_00003_cd	115595_00020_00001	115595_00020_00001_cd	115596_00020_00002	115596_00020_00002_cd	115597_00020_00003	115597_00020_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422622122004000	2016-06-02	17.9	A	16.6	A	17.3	A	8.5	A	7.7	A	8.2	A	111	A	111	A	111	A	9.6	A	7.6	A	8.8	A	6.98	A	0.0	A	3.59	A	208	A	75.3	A	26.1	A	51.7	A	21.1	A	13.6	A	18.1	A
USGS	422622122004000	2016-06-03	17.8	A	16.5	A	17.4	A	8.5	A	7.6	A	8.4	A	111	A	110	A	111	A	9.5	A	7.4	A	8.8	A	4.33	A	0.0	A	2.12	A	242	A	88.1	A	44.4	A	67.5	A	24.5	A	12.2	A	18.7	A
USGS	422622122004000	2016-06-04	19.4	A	17.4	A	17.6	A	8.6	A	8.0	A	8.2	A	111	A	110	A	111	A	9.5	A	8.1	A	8.4	A	6.56	A	0.0	A	2.33	A	238	A	86.2	A	37.1	A	62.3	A	27.0	A	16.1	A	22.1	A
USGS	422622122004000	2016-06-05	20.3	A	17.6	A	18.6	A	8.8	A	7.9	A	8.2	A	112	A	111	A	111	A	10.3	A	7.8	A	8.7	A	9.33	A	0.20	A	2.99	A	210	A	82.3	A	39.4	A	66.8	A	27.7	A	18.2	A	22.1	A
USGS	422622122004000	2016-06-06	20.9	A	18.2	A	19.3	A	8.9	A	7.6	A	8.5	A	112	A	111	A	112	A	9.9	A	7.0	A	8.4	A	7.97	A	0.0	A	2.65	A	250	A	85.7	A	26.5	A	66.0	A	29.0	A	16.3	A	21.9	A
USGS	422622122004000	2016-06-07	21.8	A	18.5	A	20.3	A	9.0	A	7.3	A	8.8	A	115	A	111	A	112	A	10.7	A	5.4	A	8.7	A	9.79	A	0.0	A	3.75	A	197	A	86.3	A	36.4	A	64.0	A	28.3	A	17.6	A	22.6	A
USGS	422622122004000	2016-06-08	21.5	A	20.8	A	21.2	A	9.0	A	8.8	A	8.9	A	112	A	111	A	111	A	10.0	A	8.6	A	9.2	A	10.73	A	0.02	A	5.55	A	210	A	82.2	A	32.4	A	61.9	A	21.5	A	13.0	A	18.6	A
USGS	422622122004000	2016-06-09	20.8	A	19.7	A	20.1	A	9.0	A	8.6	A	8.8	A	111	A	111	A	111	A	9.5	A	7.8	A	8.5	A							238	A	89.3	A	42.6	A	68.2	A						
USGS	422622122004000	2016-06-10	19.8	A	18.4	A	18.8	A	8.9	A	8.6	A	8.8	A	111	A	110	A	111	A	8.9	A	8.0	A	8.3	A	14.27	A	3.40	A	8.11	A	257	A	87.5	A	51.8	A	70.1	A	12.7	A	7.4	A	10.4	A
USGS	422622122004000	2016-06-11	18.9	A	17.9	A	18.3	A	9.1	A	8.8	A	8.9	A	111	A	111	A	111	A	10.2	A	7.6	A	8.2	A	7.80	A	0.0	A	3.33	A	253	A	91.4	A	28.5	A	59.8	A	18.2	A	5.5	A	11.5	A
USGS	422622122004000	2016-06-12	18.3	A	17.3	A	17.6	A	9.2	A	8.9	A	9.0	A	111	A	111	A	111	A	10.4	A	8.6	A	9.1	A	9.11	A	0.0	A	3.57	A	245	A	79.2	A	15.8	A	49.9	A	23.3	A	9.2	A	15.9	A
USGS	422622122004000	2016-06-13	18.6	A	17.6	A	18.1	A	9.1	A	9.0	A	9.0	A	112	A	111	A	111	A	9.8	A	8.6	A	9.1	A	10.19	A	4.05	A	6.80	A	246	A	79.6	A	42.3	A	58.5	A	17.2	A	7.9	A	14.3	A
USGS	422622122004000	2016-06-14							9.1	A	9.0	A	9.0	A	111	A	111	A	111	A	9.6	A	8.6	A	9.1	A	10.08	A	1.74	A	6.44	A	247	A	83.4	A	51.8	A	71.9	A	10.7	A	5.0	A	7.9	A
USGS	422622122004000	2016-06-15	17.8	A					9.2	A					111	A	110	A	111	A							10.31	A	0.10	A	4.80	A	246	A	84.8	A	44.3	A	70.0	A	10.8	A	5.1	A	7.3	A
USGS	422622122004000	2016-06-16	16.1	A	15.6	A	15.8	A	9.2	A	9.0	A	9.1	A	111	A	111	A	111	A	10.3	A	9.0	A	9.7	A	10.25	A	0.0	A	4.54	A	183	A	93.7	A	49.5	A	73.3	A	11.6	A	3.8	A	7.9	A
USGS	422622122004000	2016-06-17	15.8	A	15.1	A	15.3	A	9.3	A	9.1	A	9.2	A	111	A	110	A	111	A	11.0	A	9.0	A	9.7	A	9.04	A	0.45	A	3.21	A	245	A	91.3	A	57.4	A	82.8	A	13.0	A	6.6	A	8.9	A
USGS	422622122004000	2016-06-18	15.3	A	14.5	A	14.9	A	9.5	A	9.1	A	9.3	A	111	A	110	A	110	A	12.0	A	9.7	A	10.8	A	9.52	A	1.37	A	4.99	A	254	A	91.7	A	43.2	A	70.7	A	13.3	A	5.8	A	9.4	A
USGS	422622122004000	2016-06-19	16.0	A	14.6	A	14.9	A	9.5	A	9.2	A	9.4	A	112	A	110	A	111	A	12.6	A	9.6	A	10.7	A	8.77	A	0.0	A	3.42	A	251	A	90.4	A	42.3	A	68.4	A	20.2	A	5.7	A	12.8	A
USGS	422622122004000	2016-06-20	16.8	A	15.3	A	15.8	A	9.6	A	9.3	A	9.4	A	112	A	111	A	111	A	12.8	A	10.2	A	11.4	A	7.88	A	0.0	A	3.62	A	185	A	92.4	A	40.5	A	67.3	A	20.9	A	9.4	A	15.3	A
USGS	422622122004000	2016-06-21	17.0	A	16.0	A	16.2	A	9.6	A	9.3	A	9.4	A	113	A	111	A	111	A	12.9	A	10.3	A	11.1	A	7.13	A	0.0	A	2.60	A	212	A	88.2	A	32.6	A	56.7	A	23.0	A	10.3	A	17.0	A
USGS	422622122004000	2016-06-22	17.7	A	16.1	A	16.9	A	9.8	A	9.4	A	9.6	A	113	A	110	A	112	A	13.4	A	10.1	A	11.7	A	8.74	A	0.0	A	4.33	A	222	A	87.0	A	34.7	A	60.6	A	23.0	A	11.4	A	17.4	A
USGS	422622122004000	2016-06-23	17.6	A	16.7	A	17.1	A	9.8	A	9.7	A	9.7	A	112	A	111	A	112	A	11.9	A	10.5	A	11.0	A	10.13	A	0.0	A	6.09	A	237	A	77.1	A	49.0	A	62.2	A	18.6	A	11.6	A	14.8	A
USGS	422622122004000	2016-06-24	18.2	A	16.6	A	17.1	A	9.8	A	9.6	A	9.6	A	113	A	111	A	111	A	11.6	A	8.5	A	9.6	A	8.94	A	0.21	A	4.63	A	193	A	80.6	A	34.4	A	60.0	A	18.8	A	8.9	A	13.2	A
USGS	422622122004000	2016-06-25	17.8	A	17.0	A	17.2	A	9.8	A	9.7	A	9.8	A	112	A	111	A	111	A	10.7	A	8.8	A	9.6	A	7.41	A	0.0	A	2.98	A	244	A	84.9	A	35.0	A	60.2	A	24.3	A	10.1	A	16.6	A
USGS	422622122004000	2016-06-26	18.4	A	17.3	A	18.0	A	9.9	A	9.6	A	9.8	A	113	A	111	A	112	A	11.4	A	7.8	A	10.1	A	7.50	A	0.0	A	3.08	A	217	A	86.6	A	32.1	A	59.4	A	26.0	A	13.3	A	19.3	A
USGS	422622122004000	2016-06-27	18.5	A	17.7	A	18.0	A	9.8	A	9.6	A	9.7	A	113	A	111	A	112	A	10.5	A	7.4	A	9.2	A	6.45	A	0.0	A	2.87	A	219	A	85.1	A	35.3	A	61.8	A	25.9	A	14.0	A	20.2	A
USGS	422622122004000	2016-06-28	20.0	A	17.9	A	18.9	A	10.0	A	9.6	A	9.9	A	116	A	111	A	113	A	12.2	A	7.5	A	9.9	A	9.63	A	0.0	A	3.64	A	205	A	86.2	A	33.7	A	61.6	A	27.3	A	14.5	A	20.7	A
USGS	422622122004000	2016-06-29	20.6	A	19.3	A	19.7	A	10.0	A	9.7	A	9.9	A	117	A	112	A	114	A	11.9	A	8.4	A	10.5	A	12.04	A	0.19	A	4.13	A	230	A	82.5	A	35.0	A	60.2	A	27.1	A	14.7	A	20.2	A
USGS	422622122004000	2016-06-30	20.6	A	19.5	A	19.9	A	9.9	A	9.7	A	9.8	A	115	A	112	A	114	A	10.4	A	7.0	A	8.9	A	9.30	A	0.0	A	3.52	A	255	A	84.6	A	18.8	A	54.3	A	27.7	A	13.0	A	19.6	A
USGS	422622122004000	2016-07-01	21.5	A	20.0	A	20.3	A	10.0	A	9.7	A	9.8	A	117	A	112	A	113	A	11.2	A	6.8	A	8.3	A	8.18	A	0.21	A	3.27	A	246	A	84.2	A	24.1	A	57.4	A	28.3	A	13.8	A	20.4	A
USGS	422622122004000	2016-07-02	21.4	A	20.3	A	20.8	A	9.9	A	9.7	A	9.8	A	115	A	112	A	114	A	9.8	A	7.0	A	8.6	A	9.28	A	0.0	A	3.92	A	238	A	82.5	A	29.7	A	62.0	A	26.5	A	14.2	A	20.4	A
USGS	422622122004000	2016-07-03	22.1	A	20.7	A	21.2	A	9.9	A	9.7	A	9.8	A	117	A	112	A	114	A	10.8	A	7.1	A	8.5	A	8.12	A	0.0	A	3.99	A	217	A	82.6	A	36.1	A	59.3	A	25.4	A	15.6	A	20.5	A
USGS	422622122004000	2016-07-04	22.0	A	20.8	A	21.3	A	9.9	A	9.7	A	9.8	A	117	A	112	A	115	A	10.2	A	7.0	A	8.6	A	9.55	A	0.29	A	4.40	A	236	A	82.8	A	28.5	A	53.0	A	22.8	A	12.8	A	18.3	A
USGS	422622122004000	2016-07-05	21.5	A	20.6	A	21.0	A	9.9	A	9.7	A	9.8	A	116	A	113	A	114	A	9.6	A	7.1	A	8.4	A	9.34	A	0.57	A	4.23	A	247	A	78.8	A	30.7	A	54.3	A	21.8	A	12.2	A	17.1	A
USGS	422622122004000	2016-07-06	21.4	A	20.3	A	20.6	A	9.9	A	9.7	A	9.8	A	117	A	113	A	114	A	10.7	A	7.3	A	8.4	A	7.07	A	0.0	A	3.35	A	230	A	80.0	A	31.0	A	55.3	A	22.2	A	11.4	A	17.2	A
USGS	422622122004000	2016-07-07	21.5	A	20.6	A	21.0	A	9.9	A	9.7	A	9.8	A	117	A	113	A	115	A	10.1	A	7.4	A	8.7	A	10.02	A	0.0	A	4.87	A	202	A	84.4	A	38.3	A	62.9	A	23.0	A	12.4	A	18.1	A
USGS	422622122004000	2016-07-08	21.0	A	19.5	A	20.1	A	9.8	A	9.6	A	9.7	A	116	A	113	A	114	A	8.9	A	6.2	A	7.6	A	9.36	A	0.62	A	4.95	A	233	A	90.6	A	63.6	A	78.1	A	17.3	A	12.9	A	15.1	A
USGS	422622122004000	2016-07-09	19.8	A	19.1	A	19.5	A	9.9	A	9.7	A	9.8	A	116	A	113	A	114	A	9.9	A	7.3	A	8.5	A	10.35	A	2.06	A	6.58	A	242	A	88.5	A	55.1	A	73.0	A	17.4	A	9.5	A	14.1	A
USGS	422622122004000	2016-07-10	19.1	A	17.8	A	18.3	A	9.9	A	9.7	A	9.8	A	115	A	112	A	113	A	9.8	A	8.2	A	9.0	A	10.90	A	1.62	A	6.25	A	238	A	91.4	A	68.3	A	78.5	A	12.5	A	8.0	A	10.2	A
USGS	422622122004000	2016-07-11	18.4	A	17.3	A	17.6	A	9.8	A	9.7	A	9.8	A	113	A	110	A	111	A	9.4	A	7.9	A	8.6	A	8.15	A	0.47	A	3.48	A	206	A	91.5	A	33.4	A	68.1	A	21.2	A	7.3	A	13.5	A
USGS	422622122004000	2016-07-12	18.9	A	17.7	A	18.3	A	9.9	A	9.8	A	9.8	A	115	A	112	A	114	A	11.1	A	8.3	A	9.6	A	7.80	A	0.41	A	4.84	A	245	A	83.0	A	45.9	A	65.5	A	19.0	A	12.9	A	16.0	A
USGS	422622122004000	2016-07-13	19.1	A	18.0	A	18.3	A	9.9	A	9.8	A	9.9	A	118	A	114	A	115	A	10.3	A	7.3	A	8.9	A	8.57	A	0.0	A	3.04	A	239	A	90.7	A	35.0	A	65.8	A	25.0	A	9.7	A	17.0	A
USGS	422622122004000	2016-07-14	19.5	A	18.5	A	18.8	A	10.0	A	9.8	A	9.9	A	120	A	117	A	117	A	10.8	A	8.4	A	9.2	A	9.04	A	0.0	A	3.27	A	216	A	87.6	A	33.6	A	60.9	A	27.2	A	12.9	A	19.5	A
USGS	422622122004000	2016-07-15	20.4	A	18.8	A	19.4	A	10.0	A	9.9	A	9.9	A	119	A	116	A	117	A	10.6	A	8.4	A	9.5	A	9.84	A	1.77	A	4.77	A	239	A	80.7	A	26.9	A	57.1	A	23.5	A	12.9	A	18.1	A
USGS	422622122004000	2016-07-16	20.1	A	18.9	A	19.3	A	10.0	A	9.8	A	9.9	A	118	A	114	A	116	A	10.7	A	7.2	A	8.5	A	9.82	A	0.31	A	4.10	A	225	A	88.1	A	25.7	A	57.4	A	23.2	A	10.6	A	16.9	A
USGS	422622122004000	2016-07-17	20.3	A	19.0	A	19.4	A	9.9	A	9.8	A	9.9	A	117	A	114	A	116	A	9.9	A	7.6	A	8.7	A	9.86	A	0.0	A	4.58	A	222	A	82.9	A	34.9	A	62.5	A	22.4	A	12.2	A	17.2	A
USGS	422622122004000	2016-07-18	20.1	A	19.2	A	19.6	A	9.9	A	9.6	A	9.8	A	116	A	110	A	113	A	9.2	A	4.9	A	8.1	A	10.00	A	0.42	A	4.77	A	223	A	84.1	A	48.4	A	65.5	A	20.2	A	13.3	A	17.0	A
USGS	422622122004000	2016-07-19	20.4	A	19.1	A	19.5	A	9.8	A	9.6	A	9.8	A	113	A	110	A	112	A	8.2	A	5.6	A	7.5	A	8.06	A	0.0	A	3.55	A	228	A	90.5	A	30.4	A	63.5	A	21.6	A	11.7	A	17.1	A
USGS	422622122004000	2016-07-20	20.7	A	19.7	A	19.9	A	9.8	A	9.4	A	9.6	A	113	A	111	A	112	A	7.9	A	3.4	A	5.9	A	7.02	A	0.0	A	3.16	A	240	A	86.2	A	35.1	A	62.9	A	24.2	A	12.4	A	18.4	A
USGS	422622122004000	2016-07-21	21.3	A	20.0	A	20.5	A	9.6	A	9.5	A	9.6	A	113	A	112	A	112	A	8.2	A	6.3	A	7.2	A	12.04	A	0.0	A	4.49	A	219	A	88.4	A	19.7	A	63.1	A	25.9	A	12.7	A	18.5	A
USGS	422622122004000	2016-07-22	21.1	A	19.9	A	20.4	A	9.7	A	9.3	A	9.5	A	113	A	111	A	112	A	8.2	A	4.7	A	6.4	A	8.99	A	0.0	A	3.80	A	194	A	87.7	A	31.3	A	58.8	A	23.1	A	11.4	A	17.4	A
USGS	422622122004000	2016-07-23	20.7	A	20.0	A	20.2	A	9.7	A	9.5	A	9.5	A	114	A	112	A	112	A	9.0	A	5.9	A	7.1	A	7.56	A	0.24	A	3.30	A	251	A	84.9	A	18.5	A	56.7	A	26.0	A	11.4	A	18.3	A
USGS	422622122004000	2016-07-24	21.0	A	19.9	A	20.3	A	9.6	A	9.3	A	9.5	A	113	A	111	A	112	A	8.5	A	1.4	A	5.7	A	9.52	A	0.0	A	2.74	A	240	A	84.7	A	27.1	A	58.4	A	28.6	A	14.4	A	21.1	A
USGS	422622122004000	2016-07-25	21.8	A	20.4	A	20.8	A	9.6	A	9.3	A	9.4	A	113	A	111	A	112	A	7.2	A	4.2	A	5.1	A	9.06	A	0.0	A	3.52	A	212	A	80.3	A	37.3	A	59.6	A	28.2	A	15.8	A	21.7	A
USGS	422622122004000	2016-07-26	21.8	A	20.8	A	21.1	A	9.6	A	9.4	A	9.5	A	113	A	111	A	112	A	7.6	A	4.4	A	5.7	A	6.70	A	0.0	A	2.75	A	211	A	82.6	A	31.9	A	60.9	A	29.1	A	14.2	A	21.5	A
USGS	422622122004000	2016-07-27	22.2	A	21.0	A	21.4	A	9.6	A	9.3	A	9.5	A	113	A	111	A	112	A	7.8	A	2.1	A	5.0	A	6.96	A	0.0	A	2.88	A	223	A	85.0	A	40.5	A	64.8	A	29.1	A	15.7	A	22.5	A
USGS	422622122004000	2016-07-28	22.4	A	21.9	A	22.1	A	9.6	A	9.2	A	9.5	A	113	A	111	A	112	A	8.0	A	1.0	A	5.6	A	4.70	A	0.0	A	2.10	A	228	A	84.7	A	36.1	A	59.8	A	30.5	A	17.0	A	23.9	A
USGS	422622122004000	2016-07-29	23.6	A	21.6	A	22.1	A	9.6	A	9.1	A	9.2	A	114	A	112	A	114	A	6.9	A	0.0	A	1.3	A	7.67	A	0.0	A	3.17	A	229	A	81.6	A	37.7	A	58.4	A	31.1	A	18.1	A	24.4	A
USGS	422622122004000	2016-07-30	23.5	A	22.7	A	23.2	A	9.5	A	9.2	A	9.4	A	114	A	112	A	113	A	6.5	A	2.2	A	4.6	A	9.46	A	0.0	A	3.97	A	250	A	80.2	A	27.6	A	52.3	A	29.2	A	17.5	A	23.2	A
USGS	422622122004000	2016-07-31	23.2	A	22.4	A	22.6	A	9.6	A	9.2	A	9.4	A	114	A	112	A	113	A	7.7	A	2.5	A	4.9	A	9.06	A	0.0	A	4.14	A	245	A	76.2	A	25.7	A	49.3	A	27.4	A	15.1	A	20.9	A
USGS	422622122004000	2016-08-01	23.0	A	22.3	A	22.5	A	9.5	A	9.3	A	9.4	A	114	A	113	A	113	A	7.3	A	4.3	A	5.9	A	7.35	A	0.0	A	3.60	A	231	A	78.4	A	25.4	A	52.5	A	27.2	A	13.7	A	20.5	A
USGS	422622122004000	2016-08-02	22.8	A	21.8	A	22.3	A	9.5	A	9.0	A	9.3	A	114	A	112	A	113	A	7.0	A	2.6	A	6.1	A	9.00	A	0.42	A	5.13	A	217	A	66.3	A	26.9	A	46.7	A	23.1	A	15.3	A	19.7	A
USGS	422622122004000	2016-08-03	22.0	A	21.1	A	21.3	A	9.5	A	9.1	A	9.3	A	113	A	112	A	112	A	7.8	A	5.2	A	6.0	A	7.04	A	0.0	A	3.03	A	275	A	83.5	A	14.5	A	50.1	A	27.9	A	10.2	A	18.4	A
USGS	422622122004000	2016-08-04	22.5	A	20.9	A	21.2	A	9.6	A	9.2	A	9.3	A	114	A	112	A	113	A	9.5	A	4.0	A	6.4	A	8.52	A	0.0	A	2.83	A	250	A	74.8	A	11.1	A	47.4	A	30.2	A	14.8	A	21.9	A
USGS	422622122004000	2016-08-05	22.5	A	21.3	A	21.8	A	9.6	A	9.2	A	9.4	A	115	A	113	A	113	A	9.5	A	4.7	A	6.9	A	10.29	A	0.0	A	4.12	A	225	A	83.9	A	23.4	A	56.5	A	26.1	A	15.1	A	20.6	A
USGS	422622122004000	2016-08-06	21.9	A	21.0	A	21.3	A	9.4	A	8.9	A	9.3	A	116	A	113	A	114	A	7.5	A	2.3	A	5.6	A	9.14	A	0.56	A	4.58	A	189	A	83.9	A	34.3	A	57.9	A	24.5	A	13.5	A	19.2	A
USGS	422622122004000	2016-08-07	21.5	A	20.5	A	21.0	A	9.2	A	9.1	A	9.2	A	114	A	114	A	114	A	7.2	A	4.9	A	6.0	A	9.05	A	0.11	A	5.33	A	232	A	69.6	A	34.7	A	52.8	A	20.8	A	13.7	A	17.7	A
USGS	422622122004000	2016-08-08	21.1	A	20.0	A	20.5	A	9.2	A	8.8	A	9.1	A	117	A	114	A	115	A	7.1	A	1.4	A	4.8	A	8.86	A	0.30	A	3.65	A	215	A	87.6	A	42.4	A	62.8	A	20.2	A	10.9	A	15.9	A
USGS	422622122004000	2016-08-09	20.6	A	19.4	A	20.1	A	9.1	A	8.8	A	9.0	A	116	A	114	A	115	A	5.3	A	1.8	A	3.9	A	8.69	A	0.0	A	3.42	A	206	A	87.1	A	41.4	A	63.3	A	21.1	A	10.8	A	15.8	A
USGS	422622122004000	2016-08-10	20.6	A	19.7	A	19.9	A	9.1	A	8.8	A	8.9	A	118	A	116	A	117	A	5.8	A	2.4	A	3.6	A	6.91	A	0.0	A	2.72	A	226	A	88.9	A	33.7	A	60.8	A	25.1	A	12.3	A	18.3	A
USGS	422622122004000	2016-08-11	20.5	A	19.6	A	20.0	A	9.0	A	8.8	A	8.9	A	118	A	116	A	117	A	5.4	A	0.5	A	3.1	A	5.67	A	0.0	A	2.69	A	188	A	85.8	A	28.5	A	62.4	A	27.2	A	13.6	A	19.9	A
USGS	422622122004000	2016-08-12	20.8	A	19.9	A	20.4	A	9.0	A	8.6	A	8.8	A	122	A	116	A	118	A	5.4	A	0.1	A	2.6	A	5.96	A	0.0	A	2.54	A	201	A	80.1	A	27.3	A	58.1	A	28.3	A	14.4	A	21.5	A
USGS	422622122004000	2016-08-13	21.5	A	20.2	A	20.5	A	8.9	A	8.6	A	8.6	A	121	A	116	A	120	A	3.1	A	0.0	A	0.8	A	7.01	A	0.09	A	2.82	A	224	A	77.7	A	24.6	A	55.3	A	29.4	A	15.7	A	22.3	A
USGS	422622122004000	2016-08-14	22.3	A	20.9	A	21.7	A	9.2	A	8.7	A	9.0	A	118	A	115	A	117	A	6.9	A	1.2	A	4.2	A	6.55	A	0.0	A	2.82	A	219	A	77.5	A	30.6	A	59.3	A	27.6	A	16.1	A	21.9	A
USGS	422622122004000	2016-08-15	22.3	A	21.1	A	21.8	A	9.2	A	8.6	A	9.0	A	122	A	114	A	117	A	6.5	A	0.3	A	4.0	A	7.92	A	0.0	A	2.99	A	242	A	82.8	A	32.9	A	58.3	A	29.1	A	15.3	A	22.2	A
USGS	422622122004000	2016-08-16	22.2	A	21.2	A	21.6	A	8.9	A	8.6	A	8.8	A	122	A	117	A	119	A	4.0	A	0.9	A	2.6	A	8.36	A	0.0	A	3.41	A	261	A	79.7	A	32.2	A	56.6	A	29.4	A	15.9	A	22.1	A
USGS	422622122004000	2016-08-17	22.4	A	21.4	A	21.7	A	8.8	A	8.3	A	8.6	A	122	A	119	A	120	A	4.3	A	1.2	A	2.4	A	7.56	A	0.0	A	2.93	A	240	A	80.2	A	32.1	A	57.5	A	29.0	A	15.4	A	22.1	A
USGS	422622122004000	2016-08-18	22.3	A	21.8	A	21.9	A	8.8	A	8.1	A	8.5	A	123	A	119	A	120	A	4.2	A	0.1	A	2.3	A	4.34	A	0.0	A	1.71	A	255	A	80.0	A	28.2	A	55.5	A	32.3	A	16.6	A	24.1	A
USGS	422622122004000	2016-08-19	22.6	A	21.8	A	22.2	A	8.6	A	8.1	A	8.2	A	124	A	118	A	121	A	3.7	A	0.1	A	1.5	A	5.16	A	0.0	A	1.96	A	240	A	73.6	A	28.4	A	52.0	A	31.8	A	17.5	A	24.4	A
USGS	422622122004000	2016-08-20	23.6	A	22.2	A	22.7	A	9.2	A	8.4	A	8.7	A	120	A	116	A	118	A	9.8	A	1.5	A	5.2	A	6.46	A	0.0	A	2.97	A	234	A	75.8	A	27.2	A	52.2	A	29.8	A	17.0	A	22.9	A
USGS	422622122004000	2016-08-21	23.3	A	22.4	A	22.9	A	9.1	A	8.8	A	9.0	A	117	A	116	A	116	A	9.7	A	6.1	A	7.9	A	7.39	A	0.0	A	3.61	A	211	A	76.3	A	24.7	A	52.5	A	27.4	A	14.7	A	21.2	A
USGS	422622122004000	2016-08-22	22.9	A	21.4	A	22.1	A	9.1	A	8.4	A	8.9	A	121	A	116	A	118	A	10.0	A	3.6	A	6.6	A	7.69	A	0.0	A	3.67	A	224	A	70.9	A	16.4	A	47.0	A	26.0	A	13.6	A	20.0	A
USGS	422622122004000	2016-08-23	22.2	A	21.3	A	21.6	A	9.2	A	8.9	A	9.0	A	117	A	116	A	117	A	10.4	A	6.7	A	8.1	A	7.64	A	0.01	A	3.09	A	221	A	77.5	A	18.8	A	48.2	A	25.6	A	11.0	A	18.1	A
USGS	422622122004000	2016-08-24	21.6	A	20.8	A	21.1	A	9.2	A	8.8	A	9.0	A	118	A	116	A	116	A	9.5	A	5.2	A	7.6	A	7.98	A	0.0	A	3.08	A	292	A	77.7	A	17.6	A	50.4	A	26.1	A	12.0	A	19.1	A
USGS	422622122004000	2016-08-25	21.3	A	20.4	A	20.7	A	9.1	A	8.4	A	8.7	A	121	A	116	A	119	A	8.9	A	5.0	A	6.2	A	6.25	A	0.0	A	2.80	A	293	A	69.7	A	18.8	A	47.0	A	26.9	A	14.3	A	19.6	A
USGS	422622122004000	2016-08-26	21.1	A	20.2	A	20.4	A	9.1	A	8.7	A	9.0	A	120	A	116	A	117	A	9.9	A	5.1	A	8.0	A	6.28	A	0.0	A	2.54	A	230	A	78.5	A	20.8	A	50.0	A	27.8	A	13.0	A	20.0	A
USGS	422622122004000	2016-08-27	21.4	A	20.2	A	20.6	A	9.0	A	8.5	A	8.9	A	120	A	117	A	118	A	9.7	A	4.4	A	7.6	A	6.37	A	0.60	A	3.09	A	204	A	77.7	A	29.4	A	55.6	A	25.5	A	13.1	A	19.7	A
USGS	422622122004000	2016-08-28	21.2	A	20.2	A	20.5	A	9.0	A	8.4	A	8.8	A	120	A	117	A	118	A	8.5	A	3.8	A	6.4	A	7.71	A	0.71	A	3.27	A	179	A	82.5	A	28.2	A	59.9	A	27.2	A	12.7	A	19.8	A
USGS	422622122004000	2016-08-29	21.0	A	20.4	A	20.6	A	9.0	A	8.5	A	8.8	A	119	A	116	A	117	A	8.0	A	3.8	A	6.0	A	6.83	A	0.0	A	2.31	A	234	A	81.9	A	28.6	A	54.2	A	24.4	A	13.3	A	19.3	A
USGS	422622122004000	2016-08-30	20.8	A	20.0	A	20.3	A	9.0	A	8.6	A	8.9	A	118	A	117	A	117	A	8.0	A	4.2	A	6.4	A	10.22	A	0.0	A	4.43	A	202	A	71.4	A	20.6	A	54.7	A	24.4	A	15.2	A	18.2	A
USGS	422622122004000	2016-08-31	20.2	A	19.2	A	19.7	A	8.9	A	8.5	A	8.8	A	118	A	116	A	117	A	8.8	A	5.0	A	6.9	A	10.08	A	0.0	A	4.09	A	201	A	88.4	A	40.3	A	68.2	A	21.6	A	10.3	A	15.9	A
USGS	422622122004000	2016-09-01	19.8	A	18.8	A	19.3	A	8.9	A	8.5	A	8.8	A	119	A	117	A	117	A	8.2	A	4.2	A	6.7	A	9.82	A	0.0	A	5.07	A	213	A	92.2	A	38.1	A	71.1	A	19.2	A	11.0	A	14.9	A
USGS	422622122004000	2016-09-02	18.8	A	18.0	A	18.2	A	8.8	A	8.3	A	8.6	A	120	A	117	A	118	A	8.7	A	5.1	A	6.7	A	9.08	A	0.69	A	5.28	A	203	A	82.0	A	45.4	A	66.0	A	17.0	A	10.1	A	13.5	A
USGS	422622122004000	2016-09-03	18.3	A	17.2	A	17.6	A	8.8	A	8.6	A	8.7	A	118	A	117	A	117	A	8.6	A	6.6	A	7.4	A	9.48	A	0.59	A	3.99	A	242	A	92.4	A	18.9	A	66.2	A	18.4	A	6.9	A	11.9	A
USGS	422622122004000	2016-09-04	17.7	A	16.8	A	17.1	A	8.9	A	8.6	A	8.8	A	118	A	117	A	118	A	9.6	A	6.6	A	7.8	A	9.45	A	0.05	A	3.86	A	262	A	92.9	A	40.4	A	68.4	A	16.5	A	6.5	A	11.2	A
